Customer ID,Order Type,Order #,Invoice Number(s),Invoice Date(s),Purchased On,Manual Date,Fulfillment Date,Shipped Date,Customer Name,Company,Payment Method,Shipping Method,Tax,Shipping Amount,Subtotal,Grand Total,Status,Shipping State,Shipping City,Shipping Country,Shipping Zipcode,Tax Percentage,Sales Manager
60002784,Sales Order,600119260,INV-100053202,03/05/26 19:56,03/05/26 18:00,2026-03-05,03/05/26 18:08,03/05/26 14:00,REPAIR ITECH,REPAIR ITECH,Credit Card (Brain Tree),DHL Express Worldwide,0,6.95,15.99,22.94,complete,,Mauléon,FR,79700,20.0,Mirkaz
60002784,Sales Order,600132004,INV-100058928,03/19/26 19:47,03/19/26 18:40,2026-03-19,03/19/26 19:04,03/19/26 13:50,REPAIR ITECH,REPAIR ITECH,Credit Card (Brain Tree),DHL Express Worldwide,0,6.95,129.75,136.7,complete,,Mauléon,FR,79700,20.0,Mirkaz
